entry_id,contest_id,contest_name,C,C,W,W,D,D,UTIL,UTIL,G,"","Instructions"
"3072953383","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","1) Edit your lineup by inserting any player from this list into their appropriate position columns"
"3072953386","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"3072953389","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload. Don't leave blank rows. Any entries after a blank row will not be edited"
"3072953391","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","","4) You can not use this form to create new entries"
"3072953393","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","",""
"3072953395","87247-262981043","$800 Thu NHL Deflection (0.25 To Enter)","","","","","","","","","","",Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
"","","","","","","","","","","","","",87247-142015:Alexis Lafreniere,87247-142015,W,Alexis,Alexis Lafreniere,Lafreniere,8.132142748151507,56,4200,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-8956:Michael Stone,87247-8956,D,Michael,Michael Stone,Stone,7.100000132685122,46,4200,CGY@VGK,CGY,VGK,IR,Lower body,,,,D/UTIL
"","","","","","","","","","","","","",87247-111471:Kaapo Kakko,87247-111471,W,Kaapo,Kaapo Kakko,Kakko,8.04035066303454,57,4200,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-151490:Jonatan Berggren,87247-151490,W,Jonatan,Jonatan Berggren,Berggren,8,43,4200,NYR@DET,DET,NYR,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-12411:Ryan McDonagh,87247-12411,D,Ryan,Ryan McDonagh,McDonagh,7.450000127156575,48,4100,NSH@SJ,NSH,SJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-43152:Damon Severson,87247-43152,D,Damon,Damon Severson,Severson,7.160714285714286,56,4100,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-8555:Jeff Carter,87247-8555,C,Jeff,Jeff Carter,Carter,7.430909312855114,55,4100,EDM@PIT,PIT,EDM,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-8682:Phil Kessel,87247-8682,W,Phil,Phil Kessel,Kessel,7.842105263157895,57,4100,CGY@VGK,VGK,CGY,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-8688:Luke Schenn,87247-8688,D,Luke,Luke Schenn,Schenn,7.6799998890269885,55,4100,VAN@STL,VAN,STL,O,Not injury related,,,,D/UTIL
"","","","","","","","","","","","","",87247-62157:Andrew Copp,87247-62157,C,Andrew,Andrew Copp,Copp,7.403571537562779,56,4100,NYR@DET,DET,NYR,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-97069:Ross Colton,87247-97069,W,Ross,Ross Colton,Colton,7.810909201882103,55,4100,BUF@TB,TB,BUF,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-54126:Trevor van Riemsdyk,87247-54126,D,Trevor,Trevor van Riemsdyk,van Riemsdyk,7.628813662771451,59,4100,ANH@WSH,WSH,ANH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-15280:Brandon Saad,87247-15280,W,Brandon,Brandon Saad,Saad,7.978431252872243,51,4100,VAN@STL,STL,VAN,IR,Upper body,,,,W/UTIL
"","","","","","","","","","","","","",87247-169054:Kent Johnson,87247-169054,C,Kent,Kent Johnson,Johnson,7.87777766474971,54,4100,MIN@CBJ,CBJ,MIN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-66678:Nicolas Roy,87247-66678,C,Nicolas,Nicolas Roy,Roy,7.911111337167245,54,4100,CGY@VGK,VGK,CGY,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-70927:Trent Frederic,87247-70927,C,Trent,Trent Frederic,Frederic,7.569811551076062,53,4100,BOS@SEA,BOS,SEA,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-58686:Kasperi Kapanen,87247-58686,W,Kasperi,Kasperi Kapanen,Kapanen,7.633333478655134,42,4100,EDM@PIT,PIT,EDM,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-62923:Marcus Pettersson,87247-62923,D,Marcus,Marcus Pettersson,Pettersson,7.525925812897859,54,4100,EDM@PIT,PIT,EDM,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-54743:Alex Wennberg,87247-54743,C,Alex,Alex Wennberg,Wennberg,7.828070389597039,57,4100,BOS@SEA,SEA,BOS,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-58880:Ivan Barbashev,87247-58880,W,Ivan,Ivan Barbashev,Barbashev,7.829824347245066,57,4100,VAN@STL,STL,VAN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-59209:Frederick Gaudreau,87247-59209,W,Frederick,Frederick Gaudreau,Gaudreau,7.847368206894188,57,4100,MIN@CBJ,MIN,CBJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-12220:Marcus Johansson,87247-12220,W,Marcus,Marcus Johansson,Johansson,7.777965998245498,59,4100,ANH@WSH,WSH,ANH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-79812:John Hayden,87247-79812,W,John,John Hayden,Hayden,8,5,4100,BOS@SEA,SEA,BOS,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-104448:Emil Bemstrom,87247-104448,W,Emil,Emil Bemstrom,Bemstrom,7.196666463216146,30,4000,MIN@CBJ,CBJ,MIN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-12291:Chris Tanev,87247-12291,D,Chris,Chris Tanev,Tanev,6.860416412353516,48,4000,CGY@VGK,CGY,VGK,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82005:Nicolas Hague,87247-82005,D,Nicolas,Nicolas Hague,Hague,6.657142639160156,56,4000,CGY@VGK,VGK,CGY,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-73826:Jimmy Vesey,87247-73826,W,Jimmy,Jimmy Vesey,Vesey,7.235087612219024,57,4000,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-43134:Anthony Mantha,87247-43134,W,Anthony,Anthony Mantha,Mantha,7.796296296296297,54,4000,ANH@WSH,WSH,ANH,DTD,Upper body,,,,W/UTIL
"","","","","","","","","","","","","",87247-116885:John Marino,87247-116885,D,John,John Marino,Marino,6.6,40,4000,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-149723:Yegor Chinakhov,87247-149723,W,Yegor,Yegor Chinakhov,Chinakhov,7.2866668701171875,30,4000,MIN@CBJ,CBJ,MIN,IR,Ankle,,,,W/UTIL
"","","","","","","","","","","","","",87247-149725:Justin Danforth,87247-149725,W,Justin,Justin Danforth,Danforth,7.085714067731585,7,4000,MIN@CBJ,CBJ,MIN,IR,Shoulder,,,,W/UTIL
"","","","","","","","","","","","","",87247-8539:Nick Foligno,87247-8539,W,Nick,Nick Foligno,Foligno,7.001785823277065,56,4000,BOS@SEA,BOS,SEA,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74076:Warren Foegele,87247-74076,W,Warren,Warren Foegele,Foegele,7.395348837209302,43,4000,EDM@PIT,EDM,PIT,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74127:Matt Benning,87247-74127,D,Matt,Matt Benning,Benning,6.766071319580078,56,4000,NSH@SJ,SJ,NSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-151978:Juuso Parssinen,87247-151978,C,Juuso,Juuso Parssinen,Parssinen,7.492683224561738,41,4000,NSH@SJ,NSH,SJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-70118:Miles Wood,87247-70118,W,Miles,Miles Wood,Wood,7.566071646554129,56,4000,LA@NJ,NJ,LA,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-80398:Calle Rosen,87247-80398,D,Calle,Calle Rosen,Rosen,6.96585380740282,41,4000,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-142022:Jack Quinn,87247-142022,W,Jack,Jack Quinn,Quinn,7.479166666666667,48,4000,BUF@TB,BUF,TB,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97091:Martin Fehervary,87247-97091,D,Martin,Martin Fehervary,Fehervary,6.944680721201795,47,4000,ANH@WSH,WSH,ANH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82755:Ryan Lindgren,87247-82755,D,Ryan,Ryan Lindgren,Lindgren,7.0981817072088065,55,4000,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-103261:Andrew Peeke,87247-103261,D,Andrew,Andrew Peeke,Peeke,6.916363525390625,55,4000,MIN@CBJ,CBJ,MIN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-103262:Nico Sturm,87247-103262,C,Nico,Nico Sturm,Sturm,7.344000244140625,50,4000,NSH@SJ,SJ,NSH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-103276:Blake Lizotte,87247-103276,C,Blake,Blake Lizotte,Lizotte,7.365517451845366,58,4000,LA@NJ,LA,NJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-11122:Nick Bonino,87247-11122,W,Nick,Nick Bonino,Bonino,7.321052417420504,57,4000,NSH@SJ,SJ,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82812:Ryan Donato,87247-82812,W,Ryan,Ryan Donato,Donato,7.131372788373162,51,4000,BOS@SEA,SEA,BOS,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97240:Fabian Zetterlund,87247-97240,W,Fabian,Fabian Zetterlund,Zetterlund,7.357777913411458,45,4000,LA@NJ,NJ,LA,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-15386:Ryan Strome,87247-15386,C,Ryan,Ryan Strome,Strome,7.625861858499461,58,4000,ANH@WSH,ANH,WSH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-66635:Ethan Bear,87247-66635,D,Ethan,Ethan Bear,Bear,6.773913176163383,46,4000,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66671:Jonas Siegenthaler,87247-66671,D,Jonas,Jonas Siegenthaler,Siegenthaler,6.9803570338657925,56,4000,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-58977:Sonny Milano,87247-58977,W,Sonny,Sonny Milano,Milano,7.278260604194973,46,4000,ANH@WSH,WSH,ANH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-42862:Olli Maatta,87247-42862,D,Olli,Olli Maatta,Maatta,7,52,4000,NYR@DET,DET,NYR,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-8142:Corey Perry,87247-8142,W,Corey,Corey Perry,Perry,7.4500002179827005,56,4000,BUF@TB,TB,BUF,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-8211:Tyler Myers,87247-8211,D,Tyler,Tyler Myers,Myers,6.118518405490452,54,3900,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-147529:Braden Schneider,87247-147529,D,Braden,Braden Schneider,Schneider,6.470175224438048,57,3900,NYR@DET,NYR,DET,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-81999:Henri Jokiharju,87247-81999,D,Henri,Henri Jokiharju,Jokiharju,6.278787786310369,33,3900,BUF@TB,BUF,TB,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82004:Cody Glass,87247-82004,C,Cody,Cody Glass,Glass,7.180434517238451,46,3900,NSH@SJ,NSH,SJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82029:Sean Walker,87247-82029,D,Sean,Sean Walker,Walker,6.292307927058293,52,3900,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-43140:Barclay Goodrow,87247-43140,C,Barclay,Barclay Goodrow,Goodrow,6.859649122807017,57,3900,NYR@DET,NYR,DET,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-14473:Jakob Silfverberg,87247-14473,W,Jakob,Jakob Silfverberg,Silfverberg,6.510526422868695,57,3900,ANH@WSH,ANH,WSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-73951:Tanner Jeannot,87247-73951,W,Tanner,Tanner Jeannot,Jeannot,6.414545232599432,55,3900,NSH@SJ,NSH,SJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82167:Sheldon Dries,87247-82167,C,Sheldon,Sheldon Dries,Dries,6.831579107987253,38,3900,VAN@STL,VAN,STL,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-70128:Danton Heinen,87247-70128,W,Danton,Danton Heinen,Heinen,6.176190330868676,42,3900,EDM@PIT,PIT,EDM,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-8966:Trevor Lewis,87247-8966,W,Trevor,Trevor Lewis,Lewis,6.525862068965517,58,3900,CGY@VGK,CGY,VGK,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-97128:Ryan McLeod,87247-97128,C,Ryan,Ryan McLeod,McLeod,6.924444580078125,45,3900,EDM@PIT,EDM,PIT,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-66408:Yakov Trenin,87247-66408,W,Yakov,Yakov Trenin,Trenin,6.52,50,3900,NSH@SJ,NSH,SJ,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82800:Zach Whitecloud,87247-82800,D,Zach,Zach Whitecloud,Whitecloud,6.111111111111111,36,3900,CGY@VGK,VGK,CGY,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-15255:Josh Leivo,87247-15255,W,Josh,Josh Leivo,Leivo,6.5560972632431405,41,3900,VAN@STL,STL,VAN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-11170:Nick Leddy,87247-11170,D,Nick,Nick Leddy,Leddy,6.188679245283019,53,3900,VAN@STL,STL,VAN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-54193:Phillip Di Giuseppe,87247-54193,W,Phillip,Phillip Di Giuseppe,Di Giuseppe,8.533333672417534,9,3900,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-15293:Jamie Oleksiak,87247-15293,D,Jamie,Jamie Oleksiak,Oleksiak,6.72,50,3900,BOS@SEA,SEA,BOS,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82926:Michael Eyssimont,87247-82926,C,Michael,Michael Eyssimont,Eyssimont,7.333333333333333,36,3900,NSH@SJ,SJ,NSH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-68667:Tyler Motte,87247-68667,W,Tyler,Tyler Motte,Motte,6.717948717948718,39,3900,NYR@DET,NYR,DET,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-54478:Nic Dowd,87247-54478,C,Nic,Nic Dowd,Dowd,7.262221950954861,45,3900,ANH@WSH,WSH,ANH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-60686:Mattias Janmark,87247-60686,W,Mattias,Mattias Janmark,Janmark,6.466666811988468,42,3900,EDM@PIT,EDM,PIT,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-58985:Jakub Vrana,87247-58985,W,Jakub,Jakub Vrana,Vrana,10.933333079020182,3,3900,NYR@DET,DET,NYR,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-59127:Garnet Hathaway,87247-59127,W,Garnet,Garnet Hathaway,Hathaway,6.440677966101695,59,3900,ANH@WSH,WSH,ANH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-59142:Michael Amadio,87247-59142,W,Michael,Michael Amadio,Amadio,6.616279069767442,43,3900,CGY@VGK,VGK,CGY,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-79822:Gavin Bayreuther,87247-79822,D,Gavin,Gavin Bayreuther,Bayreuther,6.571428571428571,28,3900,MIN@CBJ,CBJ,MIN,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-81981:Klim Kostin,87247-81981,W,Klim,Klim Kostin,Kostin,6.126315869783101,38,3800,EDM@PIT,EDM,PIT,DTD,Illness,,,,W/UTIL
"","","","","","","","","","","","","",87247-82114:Adam Ruzicka,87247-82114,C,Adam,Adam Ruzicka,Ruzicka,6.928571428571429,42,3800,CGY@VGK,CGY,VGK,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82120:Kailer Yamamoto,87247-82120,W,Kailer,Kailer Yamamoto,Yamamoto,6.1294115851907165,34,3800,EDM@PIT,EDM,PIT,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-43212:Adam Erne,87247-43212,W,Adam,Adam Erne,Erne,6.223255955895712,43,3800,NYR@DET,DET,NYR,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-73972:Noah Gregor,87247-73972,W,Noah,Noah Gregor,Gregor,6.125714111328125,35,3800,NSH@SJ,SJ,NSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-39252:Brock McGinn,87247-39252,W,Brock,Brock McGinn,McGinn,6.0428570338657925,56,3800,EDM@PIT,PIT,EDM,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74071:Nathan Bastian,87247-74071,W,Nathan,Nathan Bastian,Bastian,6.32258064516129,31,3800,LA@NJ,NJ,LA,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-39264:Derek Forbort,87247-39264,D,Derek,Derek Forbort,Forbort,6.4711113823784725,45,3800,BOS@SEA,BOS,SEA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-153985:JJ Peterka,87247-153985,W,JJ,JJ Peterka,Peterka,6.167307927058293,52,3800,BUF@TB,BUF,TB,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-23225:Matt Dumba,87247-23225,D,Matt,Matt Dumba,Dumba,6.545454545454546,55,3800,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66409:Alexandre Carrier,87247-66409,D,Alexandre,Alexandre Carrier,Carrier,6.1200000762939455,40,3800,NSH@SJ,NSH,SJ,O,Upper body,,,,D/UTIL
"","","","","","","","","","","","","",87247-68648:Sean Kuraly,87247-68648,C,Sean,Sean Kuraly,Kuraly,6.472727272727273,55,3800,MIN@CBJ,CBJ,MIN,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-66606:Brandon Carlo,87247-66606,D,Brandon,Brandon Carlo,Carlo,6.376923194298377,52,3800,BOS@SEA,BOS,SEA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-70928:Sam Steel,87247-70928,C,Sam,Sam Steel,Steel,6.458490335716392,53,3800,MIN@CBJ,MIN,CBJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-103753:Mikey Anderson,87247-103753,D,Mikey,Mikey Anderson,Anderson,6.351724032698007,58,3800,LA@NJ,LA,NJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-58878:Oskar Sundqvist,87247-58878,C,Oskar,Oskar Sundqvist,Sundqvist,6.197999877929687,50,3800,NYR@DET,DET,NYR,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-103936:Mario Ferraro,87247-103936,D,Mario,Mario Ferraro,Ferraro,6.227083206176758,48,3800,NSH@SJ,SJ,NSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-101993:Paul Cotter,87247-101993,C,Paul,Paul Cotter,Cotter,6.381395206894985,43,3800,CGY@VGK,VGK,CGY,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-42705:Colton Sissons,87247-42705,C,Colton,Colton Sissons,Sissons,6.414545232599432,55,3800,NSH@SJ,NSH,SJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-9990:Lars Eller,87247-9990,C,Lars,Lars Eller,Eller,6.329824347245066,57,3800,ANH@WSH,WSH,ANH,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-59269:Robert Hagg,87247-59269,D,Robert,Robert Hagg,Hagg,6.266666836208767,18,3800,NYR@DET,DET,NYR,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-81968:Pierre-Olivier Joseph,87247-81968,D,Pierre-Olivier,Pierre-Olivier Joseph,Joseph,5.998076805701623,52,3700,EDM@PIT,PIT,EDM,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-79965:Carl Grundstrom,87247-79965,W,Carl,Carl Grundstrom,Grundstrom,5.505405322925465,37,3700,LA@NJ,LA,NJ,IR,Lower body,,,,W/UTIL
"","","","","","","","","","","","","",87247-82026:Jaret Anderson-Dolan,87247-82026,C,Jaret,Jaret Anderson-Dolan,Anderson-Dolan,5.611627977947856,43,3700,LA@NJ,LA,NJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82041:Morgan Geekie,87247-82041,C,Morgan,Morgan Geekie,Geekie,5.6000002597240695,47,3700,BOS@SEA,SEA,BOS,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-82122:Mason Shaw,87247-82122,C,Mason,Mason Shaw,Shaw,5.9,40,3700,MIN@CBJ,MIN,CBJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-73969:Rudolfs Balcers,87247-73969,W,Rudolfs,Rudolfs Balcers,Balcers,5.694117826573989,17,3700,BUF@TB,TB,BUF,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82193:Pius Suter,87247-82193,C,Pius,Pius Suter,Suter,6.218868039688974,53,3700,NYR@DET,DET,NYR,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-61860:Ben Hutton,87247-61860,D,Ben,Ben Hutton,Hutton,5.065384498009315,26,3700,CGY@VGK,VGK,CGY,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-8628:Marc-Edouard Vlasic,87247-8628,D,Marc-Edouard,Marc-Edouard Vlasic,Vlasic,5.8807019685444075,57,3700,NSH@SJ,SJ,NSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-135666:Nils Hoglander,87247-135666,W,Nils,Nils Hoglander,Hoglander,5.727999877929688,25,3700,VAN@STL,VAN,STL,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-142016:Quinton Byfield,87247-142016,C,Quinton,Quinton Byfield,Byfield,5.542424057469224,33,3700,LA@NJ,LA,NJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-97098:Simon Benoit,87247-97098,D,Simon,Simon Benoit,Benoit,5.658182040127841,55,3700,ANH@WSH,ANH,WSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-11150:Marcus Foligno,87247-11150,W,Marcus,Marcus Foligno,Foligno,5.888888888888889,45,3700,MIN@CBJ,MIN,CBJ,IR,Lower body,,,,W/UTIL
"","","","","","","","","","","","","",87247-82841:Will Borgen,87247-82841,D,Will,Will Borgen,Borgen,5.445613928008497,57,3700,BOS@SEA,SEA,BOS,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82852:Eric Robinson,87247-82852,W,Eric,Eric Robinson,Robinson,5.647058823529412,51,3700,MIN@CBJ,CBJ,MIN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-37883:Cody Ceci,87247-37883,D,Cody,Cody Ceci,Ceci,5.420689549939386,58,3700,EDM@PIT,EDM,PIT,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-68644:Mark Jankowski,87247-68644,C,Mark,Mark Jankowski,Jankowski,5.738461421086238,26,3700,NSH@SJ,NSH,SJ,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-66608:Jeremy Lauzon,87247-66608,D,Jeremy,Jeremy Lauzon,Lauzon,5.391666412353516,48,3700,NSH@SJ,NSH,SJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-66643:Erik Cernak,87247-66643,D,Erik,Erik Cernak,Cernak,5.904000244140625,50,3700,BUF@TB,TB,BUF,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-70908:Tyson Jost,87247-70908,W,Tyson,Tyson Jost,Jost,5.97647034888174,51,3700,BUF@TB,BUF,TB,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-70910:Michael McLeod,87247-70910,C,Michael,Michael McLeod,McLeod,6.098245721114309,57,3700,LA@NJ,NJ,LA,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-70915:Dante Fabbro,87247-70915,D,Dante,Dante Fabbro,Fabbro,5.615384615384615,52,3700,NSH@SJ,NSH,SJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-13657:Derek Grant,87247-13657,W,Derek,Derek Grant,Grant,5.890909368341619,22,3700,ANH@WSH,ANH,WSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-62927:Derek Ryan,87247-62927,C,Derek,Derek Ryan,Ryan,5.721428462437221,56,3700,EDM@PIT,EDM,PIT,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-79924:Carson Soucy,87247-79924,D,Carson,Carson Soucy,Soucy,5.228571210588727,56,3600,BOS@SEA,SEA,BOS,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-81984:Alexey Toropchenko,87247-81984,W,Alexey,Alexey Toropchenko,Toropchenko,4.509090770374645,44,3600,VAN@STL,STL,VAN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82073:Cal Foote,87247-82073,D,Cal,Cal Foote,Foote,3.5384615384615383,26,3600,BUF@TB,TB,BUF,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-82076:Jacob MacDonald,87247-82076,D,Jacob,Jacob MacDonald,MacDonald,3.274418675622275,43,3600,NSH@SJ,SJ,NSH,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-73902:Mathieu Olivier,87247-73902,W,Mathieu,Mathieu Olivier,Olivier,5.252830073518573,53,3600,MIN@CBJ,CBJ,MIN,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-82156:Max Comtois,87247-82156,W,Max,Max Comtois,Comtois,5.145454406738281,44,3600,ANH@WSH,ANH,WSH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-73987:Riley Stillman,87247-73987,D,Riley,Riley Stillman,Stillman,4.266666759144176,33,3600,VAN@STL,VAN,STL,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-74035:Beck Malenstyn,87247-74035,W,Beck,Beck Malenstyn,Malenstyn,5.920000076293945,5,3600,ANH@WSH,WSH,ANH,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-117048:Peyton Krebs,87247-117048,C,Peyton,Peyton Krebs,Krebs,5.465957316946476,47,3600,BUF@TB,BUF,TB,,,,,,C/UTIL
"","","","","","","","","","","","","",87247-117050:Kaedan Korczak,87247-117050,D,Kaedan,Kaedan Korczak,Korczak,5.44000015258789,10,3600,CGY@VGK,VGK,CGY,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-117058:Jakob Pelletier,87247-117058,W,Jakob,Jakob Pelletier,Pelletier,7.016666412353516,12,3600,CGY@VGK,CGY,VGK,,,,,,W/UTIL
"","","","","","","","","","","","","",87247-74092:Kale Clague,87247-74092,D,Kale,Kale Clague,Clague,3.3920001220703124,25,3600,BUF@TB,BUF,TB,DTD,Lower body,,,,D/UTIL
"","","","","","","","","","","","","",87247-117109:Nikita Okhotiuk,87247-117109,D,Nikita,Nikita Okhotiuk,Okhotiuk,3.6,10,3600,LA@NJ,NJ,LA,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-39309:Chad Ruhwedel,87247-39309,D,Chad,Chad Ruhwedel,Ruhwedel,3.4,40,3600,EDM@PIT,PIT,EDM,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-8611:Alex Goligoski,87247-8611,D,Alex,Alex Goligoski,Goligoski,5.120689655172414,29,3600,MIN@CBJ,MIN,CBJ,,,,,,D/UTIL
"","","","","","","","","","","","","",87247-84404:Ilya Lyubushkin,87247-84404,D,Ilya,Ilya Lyubushkin,Lyubushkin,4.190908952192827,44,3600,BUF@TB,BUF,TB,,,,,,D/UTIL
